3.840501367160285007e+00,3.807247540541997211e+00,3.798666968374549313e+00,3.709603807266131703e+00,4.175773751414255663e+00,5.023335089704217715e+00,5.023986293841925743e+00,5.023887148575285622e+00,5.023557265233554503e+00,4.988397649720952565e+00,2.639024371785242629e+00,2.086335477614352563e+00,1.647084992251304891e+00,1.277402036528204610e+00,1.025297006515329956e+00,1.094145530951996292e+00,2.731524201599175861e-01,-3.030780669144981371e-02,-3.006985805151218133e-02,-3.009329238726362113e-02,6.050817596668537357e-01
3.532192532729917289e+00,3.523497042185226746e+00,3.464019886859542652e+00,3.346484435105866684e+00,3.359931046034941193e+00,3.265721602220974962e+00,4.487271504768061803e+00,5.024693103646040271e+00,2.953045164177991122e+00,1.805709907871343223e+00,2.089107138623996551e+00,1.988723807984483338e+00,1.519665298205915338e+00,1.310253369969289983e+00,1.035845410205459283e+00,8.023718270757471682e-01,2.044014869888476776e-02,-3.042527881040892057e-02,-2.791453880926187542e-02,1.051770133858384061e-02,8.543114669716902476e-01
3.247271569419750925e+00,3.193657180827182529e+00,3.143842192410609915e+00,3.194769477219258302e+00,3.014815810929726947e+00,2.964722748415135722e+00,2.968500720643395763e+00,2.515173907338917658e+00,2.116993998168201774e+00,1.840134346209794769e+00,1.938748501337930863e+00,1.735387718665688306e+00,1.627267205430742214e+00,1.208406745326221943e+00,1.064741748828188284e+00,5.973529354719097073e-01,-3.089005980281234881e-02,-3.076387491799693896e-02,-3.024651689025375720e-02,2.252652563724697743e-01,8.100655999137977847e-01
3.031945175367707357e+00,2.917728225849900880e+00,2.842171520930983242e+00,2.884441839589212631e+00,2.738251258014115841e+00,2.580702419050697749e+00,2.454340659695887883e+00,2.184781806665240467e+00,1.691470525485125442e+00,1.773757491514465601e+00,1.660523682484146279e+00,1.403951738628826718e+00,1.201494617746888594e+00,9.747694993224006454e-01,7.391013738483918072e-01,1.363119228489843571e-01,-3.037363647791965424e-02,-2.973803853959017945e-02,-3.005583750875491858e-02,5.108695139419137110e-01,9.060011637304025145e-01
2.722975626313237196e+00,2.631589978988201572e+00,2.542729053587433619e+00,2.504152592353141582e+00,2.484766855234092908e+00,2.163630996893127101e+00,2.018181218684338418e+00,1.883243267585538394e+00,1.765016033618878266e+00,1.565055110591687226e+00,1.372401228382091221e+00,1.172061993363694210e+00,9.971697430095363135e-01,7.465710683691612060e-01,5.184651832695794660e-01,-2.993666289531813837e-02,-2.930106495698867053e-02,-2.953941418386221707e-02,-1.550278375253322412e-02,5.936147082592532209e-01,6.120753142445077843e-01
2.435210763391538524e+00,2.331150778514088806e+00,2.219697858134130009e+00,2.091606400517213693e+00,1.993367862405993174e+00,1.821164164194435164e+00,1.686641700339421401e+00,1.539148383086123895e+00,1.341158752222401773e+00,1.226759635795485304e+00,1.102353256828835004e+00,9.072986292799156693e-01,7.009215164412836430e-01,6.033827703248747509e-01,-3.089005980281234881e-02,-3.021473699333727947e-02,-3.021473699333728988e-02,-3.068379604878716110e-02,2.768585169620889075e-01,4.481521613418816830e-01,4.809563924357523890e-01
2.140290580360377337e+00,2.022289905357110840e+00,1.872771165346694522e+00,1.778664280892573446e+00,1.668851884881963565e+00,1.508893615645708675e+00,1.375314296580116391e+00,1.192222063953034095e+00,1.045682977956260640e+00,8.803190345347773338e-01,7.333584016113190440e-01,6.021845547114920150e-01,4.707158881525779770e-01,2.071713145429001854e-02,-2.975248394727948373e-02,-3.046103119443995325e-02,-2.978594206067750744e-02,5.016570227897203943e-02,4.573149083450840924e-01,3.594924559560369048e-01,3.321438538111219918e-01
1.890899209131494230e+00,1.766451040021882246e+00,1.631198548928757708e+00,1.507920050726710093e+00,1.370245870373363761e+00,1.225550864716340893e+00,1.083591200186771575e+00,9.407008386760771224e-01,7.659893274981038891e-01,6.299289154679167391e-01,5.233513424204873088e-01,4.230964628066292699e-01,-2.994124653429647634e-02,-3.053253596250202206e-02,-2.949246660887197558e-02,-2.988058072428906656e-02,-3.029068159993915030e-02,2.663654759980604303e-01,3.462450146892440683e-01,3.068780345886536476e-01,2.973799180444765544e-01
1.729717599192968969e+00,1.587660090153188763e+00,1.408005888276908202e+00,1.244039954743817677e+00,1.052866849846451958e+00,8.597018264102151974e-01,6.916879667043800417e-01,5.697824940858398080e-01,4.930412657364005580e-01,4.021400653976700545e-01,1.988610692248452272e-01,-3.063004246440483719e-02,-2.969831366844458490e-02,-3.016224341360917993e-02,-3.001611263760932402e-02,-3.023267725772561462e-02,1.172194487492750625e-01,1.994604474277184292e-01,1.810374542446686330e-01,1.882516243736867823e-01,1.767291417488281724e-01
1.461899660578632520e+00,1.322933548838963524e+00,1.108222148176698063e+00,9.091990158576224168e-01,6.817782380185374302e-01,4.692582909574666838e-01,3.586066267981251054e-01,3.295734209722895880e-01,-3.010625753751662928e-02,-3.041336134906524533e-02,-2.965858879729899381e-02,-3.003831183030833060e-02,-3.016449671512374045e-02,-3.021473699333728294e-02,-3.001611263760932402e-02,8.321504892392236896e-02,1.310285149866207144e-01,1.356763249106549274e-01,1.280888745218468627e-01,1.296892193308550600e-01,1.403913615397048287e-01
1.273969807661224918e+00,1.090582777508395829e+00,8.780944417506242328e-01,6.818535782913996979e-01,2.995811432573673994e-01,-2.971693470179408159e-02,-3.046103119443995325e-02,-3.000676560910447641e-02,-2.984364856287968076e-02,-2.984364856287968076e-02,-3.034069390184769566e-02,-2.993344195981984673e-02,-3.049167609503798324e-02,-3.003939963103949631e-02,2.069030188747014443e-01,3.057590014442352899e-01,1.799162114110231525e-01,1.520293518668175137e-01,1.524565778339782851e-01,1.573462421205753525e-01,1.606585953469799044e-01
9.892733975019927239e-01,8.900363491688527695e-01,7.094524325197996140e-01,5.158433417739705096e-01,1.116030529964261858e-01,-2.984999044918229885e-02,-3.024651689025375720e-02,-2.994124653429647634e-02,-2.997638776646373640e-02,-3.069504679900671509e-02,-3.016449671512374045e-02,-2.948039437530305604e-02,-2.656191825364383630e-03,1.435165699340258672e-01,1.502596088572814015e-01,2.269640788032253886e-01,1.385365156331375414e-01,-4.210836341432874622e-04,1.224876676903183942e-01,1.580414273656232382e-01,2.147288184903830832e-01
9.767142718603522011e-01,8.149318966291330124e-01,6.035161323922921817e-01,4.276938527019019110e-01,1.691246664152434298e-01,-2.981748828188136163e-02,-3.066022304832713777e-02,-2.951103927590108603e-02,-2.988058072428906656e-02,-3.073232869679308477e-02,1.226517080405783826e-02,1.111941204993392024e-01,1.062365840398489386e-01,1.291376111200905341e-01,1.227715836811530820e-01,1.120990463875868731e-01,1.431504425788417689e-01,1.626144610616187536e-01,1.732455376073170350e-01,1.604260546306771895e-01,1.261470293499652728e-01
8.807574268627769154e-01,7.141101736616204398e-01,5.214842734766446108e-01,3.363663739381858586e-01,9.854633909810885106e-02,-2.994124653429647981e-02,-3.008563116211410843e-02,-2.953941418386222054e-02,4.299820052798879882e-02,7.525479589820951998e-02,1.049965013489823490e-01,1.115633281252805947e-01,1.328161341881723412e-01,1.210575723290771150e-01,1.144846340341410668e-01,1.357160497818005185e-01,1.540689402510640738e-01,1.524799454052403747e-01,1.695658962340391152e-01,1.168864608587899395e-01,1.031047680620656021e-01
